"X","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
11534,1,1322832877,632291,3,1,553,127,-41.4,161,18,0.11,0.11,-0.18,50,45,-159,162,600,-311,-6.07,29.2,-67.5,26,1.24,-0.74,0.31,-251,-37,7,-178,319,581,49.0808456,-34.87473352,-94.93888911,17,0.26,0.11,0.05,-58,80,-138,-552,268,62,0,0,0,50,0.56,1.7,0.1,-117,472,3,-329,820,713,"C"
11535,1,1322832877,652326,3,1,553,127,-41.4,161,17,0.13,0.11,-0.15,49,40,-158,164,596,-314,-6.96,31.3,-69.3,26,1.2,-0.67,0.57,-249,-46,6,-216,311,587,51.29461872,-27.54499251,-97.51124753,17,0.29,0.13,-0.03,-46,83,-140,-552,261,64,0,0,0,49,0.35,1.51,-0.39,-76,473,4,-313,829,740,"C"
11536,1,1322832877,668321,3,1,553,127,-41.4,162,18,0.13,0.11,-0.15,51,46,-159,171,602,-313,-7.09,32.4,-70.2,27,1.16,-0.69,0.75,-257,-38,-3,-234,304,582,52.87177719,-29.50493886,-94.93152513,17,0.27,0.13,-0.03,-49,85,-137,-555,269,69,0,0,0,46,0.39,1.38,-0.61,-59,442,16,-311,826,752,"C"
11537,1,1322832877,668376,3,1,553,127,-41.4,162,18,0.13,0.11,-0.15,50,47,-159,169,600,-307,-7.15,33.2,-71.2,27,1.06,-0.74,0.85,-259,-35,-3,-250,311,573,55.09988,-28.01245768,-93.71877805,17,0.27,0.14,-0.03,-47,89,-137,-552,261,56,0,0,0,41,0.42,1.48,-0.57,-82,392,30,-290,826,783,"C"
11539,1,1322832877,784295,3,1,553,127,-41.5,162,18,0.13,0.11,-0.16,45,44,-160,171,602,-320,-6.95,34.6,-73.3,27,0.92,-0.82,1.1,-259,-42,-12,-273,319,577,51.70487832,-27.47137638,-97.17448913,17,0.22,0.16,-0.03,-45,82,-137,-550,277,55,0,0,0,38,0.53,1.35,0.25,-21,365,57,-272,820,790,"C"
11540,1,1322832877,800334,3,1,553,127,-41.5,162,18,0.13,0.11,-0.15,44,44,-160,167,598,-305,-6.64,35.2,-74.3,27,0.9,-0.82,1.25,-262,-43,-13,-277,328,559,49.03563883,-29.40277087,-98.48733966,17,0.19,0.16,-0.03,-48,78,-138,-550,276,49,0,0,0,38,0.77,1.06,0.71,-10,370,49,-274,821,785,"C"
11541,1,1322832877,828331,3,1,553,127,-41.5,162,18,0.11,0.11,-0.15,48,45,-159,166,601,-312,-5.8,36.4,-76.3,28,0.83,-0.82,1.33,-268,-34,-22,-304,334,553,52.22734185,-27.38726786,-96.73872811,17,0.19,0.11,0.02,-45,83,-137,-548,279,50,0,0,0,41,1.08,1.08,1.1,-36,403,27,-252,816,767,"C"
11542,1,1322832877,840395,3,1,553,127,-41.4,162,18,0.1,0.11,-0.15,47,44,-162,168,608,-318,-5.2,37.6,-78.3,29,0.8,-0.79,1.15,-277,-30,-28,-314,339,541,48.5744804,-30.65335465,-98.1354775,18,0.26,0.08,-0.13,-53,82,-146,-549,281,48,0,0,0,42,1.08,1.04,1,-57,409,4,-240,812,745,"C"
11543,1,1322832877,932336,3,1,553,127,-41.3,162,18,0.08,0.11,-0.16,49,47,-162,161,600,-314,-5.55,39.3,-81.7,30,0.39,-0.55,0.51,-290,-29,-30,-344,352,531,47.81474621,-29.55068891,-99.49421023,18,0.26,0.1,-0.23,-50,79,-144,-558,274,53,0,0,0,41,0.66,1.28,0.39,-29,396,-9,-191,800,713,"C"
11544,1,1322832877,948345,3,1,553,127,-41.3,162,18,0.08,0.11,-0.16,48,47,-160,166,607,-316,-5.86,39.2,-82.1,29,0.24,-0.51,0.44,-285,-35,-31,-347,347,539,51.43207629,-26.06252563,-98.20165474,17,0.22,0.11,-0.26,-44,84,-142,-548,286,35,0,0,0,39,0.63,1.3,0.43,-23,384,-6,-188,807,717,"C"
11546,1,1322832878,12376,3,1,554,127,-41.1,161,18,0.06,0.11,-0.2,47,46,-161,167,598,-316,-5.25,38.5,-84.2,29,0.22,-0.5,0.85,-280,-40,-38,-345,341,539,50.84060556,-28.69360101,-97.26899,18,0.18,0.08,-0.1,-50,86,-146,-553,283,49,0,0,0,39,0.82,1,0.8,-6,379,-3,-137,780,683,"C"
11547,1,1322832878,24295,3,1,554,127,-41.1,161,18,0.06,0.11,-0.21,49,45,-160,171,595,-318,-5.05,38.3,-84.5,30,0.18,-0.47,0.84,-288,-41,-39,-347,344,537,47.1598469,-29.97716551,-99.81593884,18,0.21,0.03,-0.11,-52,80,-148,-555,271,42,0,0,0,39,0.82,1.03,0.8,-9,380,-5,-131,779,678,"C"
11548,1,1322832878,24335,3,1,554,127,-41.1,161,18,0.06,0.11,-0.21,50,43,-162,163,604,-311,-4.86,38.1,-84.7,30,0.11,-0.43,0.79,-291,-37,-33,-344,338,537,46.5524546,-29.18777051,-100.8415403,18,0.22,0,-0.18,-50,78,-147,-548,281,41,0,0,0,40,0.79,1.04,0.74,-1,392,-11,-123,777,677,"C"
11549,1,1322832878,136313,3,1,554,127,-41,161,18,0.1,0.11,-0.2,49,44,-161,162,600,-308,-4.51,35.3,-83.7,28,-0.43,-0.06,0.34,-269,-16,7,-302,326,555,53.48703695,-26.66027219,-95.96723451,18,0.13,0.02,-0.2,-46,89,-143,-556,277,46,0,0,0,38,0.61,0.98,-0.02,-3,371,-5,-104,759,677,"C"
11550,1,1322832878,240459,3,1,554,127,-41,161,18,0.11,0.11,-0.18,49,44,-159,161,604,-314,-4.67,29.7,-80.5,25,-1.12,0.16,0.13,-238,-16,59,-219,305,588,46.52668175,-29.56257256,-100.6343833,18,0.16,0,-0.11,-50,77,-145,-552,273,56,0,0,0,37,0.87,0.88,0.48,35,358,19,-82,749,681,"C"
11551,1,1322832878,364334,3,1,554,127,-41.1,161,18,0.13,0.11,-0.18,49,44,-160,167,604,-300,-5.49,23.3,-77,23,-1.61,0.24,-0.1,-218,-33,56,-117,259,613,49.01248309,-27.91647142,-99.38637901,18,0.13,-0.03,-0.15,-48,82,-146,-558,266,57,0,0,0,38,1.12,0.63,0.98,16,370,7,-72,751,665,"C"
11554,1,1322832878,524446,3,1,554,127,-41.3,161,18,0.16,0.11,-0.15,47,44,-159,166,606,-315,-5.41,8.82,-69.8,22,-1.91,0.14,0.41,-206,-39,68,99,205,622,51.10991556,-30.99287986,-95.64410188,18,0.13,-0.02,-0.11,-53,85,-142,-562,260,56,0,0,0,43,1.12,0.45,0.48,31,421,-16,-82,747,640,"C"
11556,1,1322832878,556306,3,1,554,127,-41.3,161,18,0.13,0.11,-0.16,44,47,-160,166,598,-304,-5.68,1,-66.4,19,-1.89,-0.02,0.51,-168,-58,55,212,169,598,49.2890177,-28.78636296,-98.62621184,17,0.08,-0.03,-0.03,-48,80,-141,-559,257,58,0,0,0,43,1.25,0.27,0.51,28,423,16,-89,759,649,"C"
11560,1,1322832878,768406,3,1,554,127,-41.1,161,18,0.08,0.11,-0.2,51,45,-160,160,604,-306,-6.44,-14.4,-59.3,11,-1.78,-0.16,0.48,-89,-60,33,407,114,518,52.07828497,-34.87224051,-92.27985334,17,0.06,0.02,-0.13,-57,83,-133,-560,254,46,0,0,0,50,1.36,-0.77,0.36,-20,488,-4,-175,790,655,"C"
11561,1,1322832878,800337,3,1,554,127,-41.1,161,18,0.11,0.11,-0.18,52,43,-162,164,600,-305,-7.02,-19,-57,10,-1.69,-0.21,0.46,-59,-76,22,458,89,483,53.44899132,-20.88293579,-98.84647426,17,0.02,0.02,0.07,-35,86,-141,-562,254,54,0,0,0,48,1.33,-1.04,-0.03,-36,466,-4,-224,805,679,"C"
11562,1,1322832878,800390,3,1,554,127,-41.2,161,18,0.11,0.11,-0.16,52,42,-161,164,611,-313,-7.42,-20.8,-55.9,10,-1.62,-0.22,0.51,-46,-79,29,491,84,468,48.24130587,-30.02382973,-98.82286755,18,0.05,0.02,0.08,-51,80,-144,-562,245,57,0,0,0,47,1.33,-1.03,-0.1,-32,455,2,-258,820,700,"C"
11563,1,1322832878,820330,3,1,554,127,-41.2,161,18,0.13,0.11,-0.16,52,43,-161,164,604,-309,-7.78,-22.7,-54.7,9,-1.56,-0.24,0.52,-39,-73,27,510,72,452,44.5558082,-36.94213585,-97.37152775,18,0.06,0,0.07,-62,74,-142,-565,257,53,0,0,0,46,1.33,-1.14,-0.07,-21,449,7,-277,819,704,"C"
11565,1,1322832878,832351,3,1,554,127,-41.2,161,18,0.14,0.11,-0.15,45,45,-160,170,609,-301,-8.91,-25.7,-52.1,8,-1.38,-0.24,0.54,-20,-77,11,557,52,415,45.80646875,-31.40819089,-100.1021141,17,-0.03,0.02,0.15,-51,73,-139,-565,246,59,0,0,0,45,1.46,-1.36,0.15,-51,442,10,-323,832,729,"C"
11566,1,1322832878,840306,3,1,554,127,-41.3,161,18,0.14,0.11,-0.16,46,47,-162,160,608,-307,-9.54,-26.8,-50.9,8,-1.32,-0.26,0.59,-15,-79,14,573,46,397,40.03146785,-26.49232233,-108.2072101,17,0.02,-0.03,0.1,-43,64,-145,-560,248,56,0,0,0,46,1.48,-1.32,0.23,-68,441,7,-353,830,729,"C"
11567,1,1322832878,847410,3,1,554,127,-41.3,161,18,0.13,0.11,-0.16,46,45,-161,166,606,-313,-10.2,-28,-49.4,8,-1.24,-0.27,0.59,-1,-79,-6,595,40,375,36.87465359,-30.50827354,-108.2415972,17,0.08,-0.1,0.02,-50,60,-147,-561,250,67,0,0,0,46,1.45,-1.27,0.3,-57,451,7,-372,827,745,"C"
11569,1,1322832878,956281,3,1,554,127,-41.1,161,18,0.06,0.11,-0.2,48,42,-160,166,603,-311,-18.7,-36.4,-35.6,12,-0.26,-0.45,0.94,64,-86,-55,694,10,261,44.89403358,-32.48069357,-100.1892819,16,0.14,0.14,-0.16,-50,68,-132,-563,246,69,0,0,0,43,1.27,-1.57,0.03,-182,383,6,-599,719,743,"C"
11570,1,1322832878,984289,3,2,554,127,-41,161,18,0.06,0.11,-0.2,50,46,-163,164,603,-307,-20.3,-37.1,-33.4,12,0.03,-0.47,0.77,74,-86,-30,701,9,233,47.4,-29.7,-99.8,17,0.14,0.14,-0.18,-48,75,-138,-558,261,72,0,0,0,42,1.2,-1.28,0.02,-189,369,4,-621,685,743,"C"
11572,1,1322832879,116308,3,1,555,127,-41,161,18,0.08,0.13,-0.18,49,46,-160,165,606,-310,-22.5,-37,-30.7,14,0.29,-0.45,0.64,85,-99,-24,696,0,240,46.31417801,-31.74245127,-99.44182971,17,0.16,0.03,-0.25,-51,73,-137,-558,244,77,0,0,0,44,1.25,-1.12,0.13,-264,339,-3,-666,608,727,"C"
11573,1,1322832879,208305,3,1,555,127,-41,161,18,0.1,0.13,-0.18,51,40,-159,161,603,-307,-22.4,-36.9,-30.1,13,0.39,-0.53,0.9,82,-93,-38,691,11,238,47.04808837,-31.97174923,-98.6498376,17,0.19,0.05,-0.28,-52,75,-138,-562,247,62,0,0,0,43,1.09,-0.64,-0.1,-256,334,9,-678,577,725,"C"
11576,1,1322832879,316291,3,1,555,127,-40.9,160,18,0.08,0.13,-0.21,44,49,-159,158,600,-297,-21.9,-36.1,-29.3,12,0.67,-0.59,0.94,73,-84,-33,687,9,259,48.84517799,-30.96379433,-97.69982412,17,0.14,0.06,-0.21,-50,77,-136,-566,236,69,0,0,0,42,1.08,-0.26,0.11,-285,293,25,-700,516,719,"C"
11578,1,1322832879,324398,3,1,555,127,-40.9,160,17,0.08,0.11,-0.18,46,42,-158,159,602,-298,-22.1,-34.9,-29.2,12,0.8,-0.58,0.72,60,-86,-43,678,15,258,44.93505044,-28.30074028,-102.8160127,16,0.13,0.05,-0.13,-45,70,-138,-569,243,73,0,0,0,42,1.19,-0.13,0.34,-288,286,34,-706,507,714,"C"
11579,1,1322832879,352311,3,1,555,127,-40.9,160,18,0.1,0.11,-0.16,56,40,-158,163,598,-313,-22.3,-34.2,-29.2,12,0.93,-0.61,0.77,61,-93,-39,674,19,278,45.32110903,-29.40674728,-101.7965625,17,0.13,0.03,-0.11,-47,71,-138,-567,238,65,0,0,0,43,1.19,-0.16,0.49,-306,285,31,-700,495,714,"C"
11580,1,1322832879,352357,3,1,555,127,-40.9,160,18,0.11,0.11,-0.15,57,43,-159,167,605,-310,-22.3,-33.1,-29.3,12,1.11,-0.64,0.87,59,-95,-32,669,29,278,43.71936525,-31.00393951,-102.1752553,16,0.14,0.05,-0.15,-49,68,-137,-562,246,76,0,0,0,45,1.16,-0.05,0.56,-322,295,25,-705,480,708,"C"
11583,1,1322832879,600286,3,1,555,127,-41.2,161,18,0.11,0.11,-0.18,45,46,-162,167,599,-311,-18.5,-20.5,-34.6,8,2.01,-1.01,1.36,-5,-73,-15,575,80,393,38.88008757,-34.29638559,-103.9397662,17,0.26,-0.02,-0.23,-55,62,-141,-567,243,75,0,0,0,46,1.03,0.5,0.39,-332,306,37,-706,459,695,"C"
11584,1,1322832879,648335,3,1,555,127,-41.1,161,18,0.08,0.11,-0.2,49,42,-160,161,611,-311,-16.7,-15.3,-37.3,6,2.26,-1.08,1.18,-24,-51,14,515,121,435,41.51447172,-32.85362237,-102.803244,16,0.31,-0.08,-0.25,-52,65,-138,-567,232,71,0,0,0,46,1,0.55,0.56,-336,301,36,-710,455,695,"C"
11586,1,1322832879,704386,3,1,555,127,-41.1,161,18,0.1,0.11,-0.18,51,43,-160,164,606,-307,-14.5,-6.52,-41.9,10,2.41,-1.04,0.97,-74,-48,50,439,158,481,47.86171679,-29.0351663,-99.76455248,16,0.24,0,-0.16,-46,74,-135,-569,232,67,0,0,0,46,1.03,0.66,0.62,-332,309,30,-702,466,692,"C"
11587,1,1322832879,780326,3,1,555,127,-41.2,161,18,0.13,0.13,-0.16,52,43,-160,166,603,-308,-12.7,0.49,-46.2,12,2.44,-1.11,1.07,-88,-50,57,328,188,539,45.32110903,-29.40674728,-101.7965625,17,0.19,0.05,0.11,-47,71,-138,-578,227,65,0,0,0,46,1.11,0.98,0.61,-321,309,27,-700,473,701,"C"
11588,1,1322832879,804385,3,1,555,127,-41.3,161,18,0.14,0.11,-0.15,46,46,-159,159,611,-305,-10.4,7.54,-51.1,17,2.31,-1.24,1.25,-154,-13,62,211,227,576,43.67136783,-29.6217603,-103.105609,17,0.14,0.03,0.2,-49,71,-144,-574,230,55,0,0,0,45,1.04,1,0.79,-329,294,23,-698,488,691,"C"
11589,1,1322832879,812282,3,1,555,127,-41.3,161,18,0.14,0.11,-0.15,46,45,-160,168,602,-302,-9.97,9.6,-52.7,17,2.28,-1.25,1.18,-149,-25,76,198,233,575,41.80896331,-29.69132334,-104.6683131,17,0.11,0.08,0.16,-49,68,-145,-577,221,72,0,0,0,43,1.09,1.2,0.8,-301,298,18,-702,493,686,"C"
11590,1,1322832879,824294,3,1,555,127,-41.3,161,18,0.13,0.11,-0.16,44,45,-161,159,601,-304,-9.14,14.1,-55.7,20,2.23,-1.12,1.1,-181,-13,81,126,258,591,39.48510249,-34.32898952,-103.4287822,17,0.1,0.13,0.13,-56,64,-143,-570,231,54,0,0,0,44,1.12,1.27,0.92,-304,299,21,-696,515,682,"C"
11591,1,1322832879,832271,3,1,555,127,-41.3,161,18,0.11,0.11,-0.16,47,46,-160,167,601,-295,-9.18,16.1,-57.2,22,2.01,-1.06,0.82,-195,1,80,74,263,606,38.87924376,-33.09252515,-104.804452,17,0.1,0.1,0.11,-54,63,-144,-572,235,45,0,0,0,44,1.06,1.36,1,-305,308,15,-696,525,669,"C"
11592,1,1322832880,48290,3,1,556,127,-41.4,161,18,0.13,0.11,-0.18,51,44,-160,161,607,-306,-10.3,24.6,-64.5,21,1.32,-0.9,1.03,-206,-18,36,-58,284,601,54.08922523,-26.3446562,-95.57377399,17,0.05,0.29,0.34,-44,87,-138,-567,246,49,0,0,0,44,0.82,1.93,0.85,-263,337,7,-666,596,664,"C"
11594,1,1322832880,224713,3,1,556,127,-41.5,161,18,0.14,0.11,-0.15,49,42,-160,174,605,-309,-9.32,28.5,-69,24,1.11,-0.83,1.08,-231,-20,18,-140,308,590,63.06824263,-27.47020584,-86.44030025,17,-0.13,0.51,0.46,-46,100,-129,-554,275,47,0,0,0,47,1,2.18,1.05,-201,410,-13,-628,660,680,"C"
11595,1,1322832880,236357,3,1,556,127,-41.5,161,18,0.14,0.11,-0.15,46,45,-159,163,601,-310,-9.22,29.4,-70,24,1.08,-0.82,1,-234,-22,12,-154,315,589,64.24139567,-31.03992011,-83.32215301,17,-0.18,0.55,0.54,-52,102,-126,-551,279,48,0,0,0,46,0.9,2.14,1.07,-223,397,-9,-611,678,676,"C"
11596,1,1322832880,272374,3,1,556,127,-41.5,161,17,0.11,0.11,-0.15,45,45,-159,163,603,-309,-9.27,31.8,-72.6,26,0.96,-0.67,0.77,-252,-25,1,-191,317,581,58.13333578,-31.55956663,-88.82307331,17,-0.24,0.43,0.72,-52,92,-130,-536,295,40,0,0,0,50,0.71,2.57,0.52,-202,447,-34,-579,726,672,"C"
11597,1,1322832880,293153,3,1,556,127,-41.5,161,17,0.1,0.11,-0.15,49,44,-156,165,602,-299,-9.63,33.1,-74.1,26,0.87,-0.66,0.69,-254,-34,-3,-215,324,580,51.77452534,-30.15004399,-95.55331402,16,-0.14,0.39,0.57,-48,80,-132,-529,318,42,0,0,0,47,0.63,2.6,0.26,-179,421,-10,-544,756,698,"C"
11600,1,1322832880,312332,3,1,556,127,-41.5,161,18,0.1,0.11,-0.15,53,41,-158,167,601,-307,-9.8,34.6,-76.2,27,0.74,-0.67,0.89,-258,-37,-15,-248,318,572,54.61006091,-28.99863971,-93.6178151,17,-0.05,0.21,0.31,-49,89,-138,-516,323,46,0,0,0,45,0.5,3.03,0.49,-135,417,4,-464,800,716,"C"
11601,1,1322832880,312398,3,1,556,127,-41.5,161,18,0.11,0.11,-0.13,53,41,-159,168,602,-311,-9.7,35,-77,27,0.69,-0.71,0.97,-260,-38,-17,-251,332,576,54.79175949,-31.42590573,-92.01243199,18,0,0.19,0.26,-54,91,-139,-524,331,39,0,0,0,44,0.51,2.71,0.82,-92,424,15,-451,807,718,"C"
11602,1,1322832880,312428,3,1,556,127,-41.5,161,18,0.14,0.11,-0.11,53,45,-160,167,609,-313,-9.52,35.4,-77.7,27,0.67,-0.74,1.07,-259,-38,-18,-254,329,562,55.31410609,-28.68032341,-93.14345715,18,0.05,0.16,0.21,-49,91,-139,-516,343,45,0,0,0,45,0.58,2.38,1.1,-98,428,5,-425,814,707,"C"
11604,1,1322832880,424343,3,1,556,127,-41.6,162,18,0.16,0.11,-0.13,48,45,-162,165,605,-309,-8.77,36.4,-80.1,27,0.61,-0.72,1.1,-265,-32,-26,-278,344,568,56.37077461,-29.73801506,-91.55006699,18,0.16,0.1,0.02,-51,93,-138,-512,336,40,0,0,0,50,0.85,2.46,1.2,-59,483,-8,-353,813,679,"C"
11605,1,1322832880,492312,3,1,556,127,-41.7,162,18,0.13,0.11,-0.15,47,46,-161,162,601,-297,-8.49,37.1,-82,28,0.5,-0.63,0.85,-270,-31,-27,-298,338,543,58.26904936,-25.44574596,-92.08873163,17,0.26,0,-0.13,-43,94,-136,-519,341,47,0,0,0,49,0.64,2.33,0.75,-95,474,-27,-281,813,645,"C"
11606,1,1322832880,580330,3,1,556,127,-41.6,162,18,0.1,0.11,-0.16,44,46,-162,171,605,-314,-8.51,37.4,-82.9,28,0.42,-0.56,0.74,-271,-31,-27,-299,341,544,58.76080916,-27.17656573,-90.72154028,17,0.24,0,-0.25,-46,95,-135,-520,329,28,0,0,0,48,0.72,2.04,0.48,-38,468,-14,-254,808,644,"C"
11608,1,1322832880,644397,3,1,556,127,-41.6,162,18,0.08,0.11,-0.2,48,46,-164,167,604,-309,-8.65,37.4,-83.8,28,0.22,-0.43,0.57,-276,-28,-17,-300,339,547,63.3991181,-25.58306838,-87.08838187,18,0.24,0.03,-0.2,-44,103,-133,-518,334,39,0,0,0,44,0.63,2.1,0.52,-17,426,-13,-196,789,626,"C"
11609,1,1322832880,696326,3,1,556,127,-41.5,162,18,0.08,0.11,-0.21,47,44,-164,171,603,-295,-8.79,37.1,-83.8,28,0.11,-0.39,0.48,-274,-27,-12,-303,332,556,59.92808974,-27.68240633,-89.33907762,18,0.24,0.02,-0.21,-47,97,-134,-525,335,25,0,0,0,43,0.82,1.96,0.72,14,420,-7,-169,782,617,"C"
11611,1,1322832880,744347,3,1,556,127,-41.4,161,18,0.08,0.11,-0.21,50,42,-159,165,604,-307,-8.74,33.6,-82.3,25,-0.48,-0.19,0.52,-243,-31,30,-247,315,579,57.09516852,-27.6703389,-92.03316263,17,0.22,0,-0.28,-46,91,-134,-531,325,36,0,0,0,45,1.06,1.46,0.82,-8,433,-54,-94,752,531,"C"
11612,1,1322832880,752315,3,1,556,127,-41.4,161,18,0.1,0.11,-0.2,52,44,-158,168,600,-309,-8.18,31.4,-81.3,25,-0.71,-0.14,0.62,-239,-28,41,-218,306,581,62.49756011,-24.33077455,-88.57144782,18,0.22,0.03,-0.28,-42,102,-135,-526,332,25,0,0,0,43,0.82,1.36,0.61,-23,419,-51,-74,732,520,"C"
11613,1,1322832880,752331,3,1,556,127,-41.4,161,18,0.11,0.11,-0.2,51,44,-160,167,613,-302,-7.85,30.1,-80.7,25,-0.87,-0.13,0.62,-244,-24,32,-200,302,593,61.41095734,-25.9644094,-88.81643084,18,0.22,0.03,-0.25,-45,101,-136,-521,324,32,0,0,0,43,0.74,1.38,0.46,-13,418,-50,-64,735,518,"C"
11614,1,1322832880,772385,3,1,556,127,-41.4,161,18,0.13,0.11,-0.18,51,43,-159,162,603,-313,-7.59,28.4,-80.1,25,-1.06,-0.13,0.56,-241,-24,42,-173,298,591,58.25377109,-26.36383821,-91.63199887,18,0.21,0,-0.23,-45,95,-137,-528,321,43,0,0,0,43,0.72,1.4,0.28,1,418,-52,-51,724,517,"C"
11615,1,1322832880,816318,3,1,556,127,-41.4,161,18,0.13,0.11,-0.16,48,45,-160,165,610,-311,-7.34,26.7,-79.4,25,-1.19,-0.13,0.57,-238,-28,58,-148,300,603,58.45588027,-27.04889283,-91.07932641,18,0.19,0,-0.26,-46,95,-136,-530,325,29,0,0,0,42,0.74,1.38,0.16,13,408,-48,-45,711,514,"C"
11616,1,1322832880,884297,3,1,556,127,-41.4,161,18,0.13,0.11,-0.16,48,45,-159,165,598,-307,-7.11,24.7,-78.6,26,-1.33,-0.1,0.54,-241,-28,60,-127,295,605,59.89521137,-26.78203939,-89.84858999,18,0.19,0.05,-0.28,-46,98,-136,-527,316,31,0,0,0,40,0.75,1.32,0.11,21,393,-42,-31,704,518,"C"
11619,1,1322832881,28297,3,1,557,127,-41.5,161,18,0.13,0.11,-0.16,48,44,-159,166,607,-307,-7.15,15.5,-74.5,22,-1.85,0.08,0.26,-200,-30,65,6,256,609,59.89521137,-26.78203939,-89.84858999,18,0.13,0.03,-0.21,-46,98,-136,-526,321,27,0,0,0,38,0.82,1.12,0.46,43,370,-38,0,695,516,"C"
11620,1,1322832881,144335,3,1,557,127,-41.5,161,17,0.11,0.11,-0.16,48,45,-158,161,602,-302,-7.62,2.27,-68.6,17,-2.01,-0.02,0.48,-147,-34,60,204,203,590,52.07535184,-29.95069915,-95.39800925,18,0.19,-0.02,-0.36,-51,86,-141,-536,310,47,0,0,0,41,0.95,0.29,0.74,27,398,-53,9,688,487,"C"
11621,1,1322832881,200346,3,1,557,127,-41.5,161,18,0.11,0.11,-0.18,49,44,-159,169,599,-311,-7.84,-5.75,-64.8,14,-1.96,0.02,0.59,-115,-52,47,320,161,555,52.23637237,-31.1158396,-94.54514812,18,0.39,-0.03,-0.56,-54,88,-143,-538,307,49,0,0,0,38,1,0.45,0.31,9,366,-45,5,688,499,"C"
11622,1,1322832881,240382,3,1,557,127,-41.5,162,18,0.11,0.11,-0.16,48,45,-161,160,601,-297,-8.06,-10.7,-62.1,13,-1.81,-0.02,0.56,-103,-56,37,380,142,526,53.29375419,-35.56767071,-90.72082606,18,0.5,-0.03,-0.54,-61,89,-138,-538,299,43,0,0,0,37,0.98,0.55,0.31,22,360,-43,0,695,500,"C"
11624,1,1322832881,448483,3,1,557,127,-41.6,162,18,0.11,0.11,-0.16,48,45,-159,173,596,-313,-11.4,-24.5,-51.5,9,-1.17,-0.26,0.64,-20,-81,2,566,67,403,55.78744624,-24.14148673,-95.1004248,18,0.26,-0.14,-0.43,-42,93,-143,-555,266,32,0,0,0,44,1.43,-0.08,0.66,20,429,-22,-24,717,511,"C"
11626,1,1322832881,468483,3,1,557,127,-41.6,162,18,0.11,0.11,-0.16,49,44,-159,173,604,-298,-12.6,-25.9,-48.9,8,-0.93,-0.37,0.74,-10,-74,-5,596,60,387,53.30529163,-27.76189525,-95.5305092,18,0.21,-0.1,-0.36,-48,89,-143,-564,260,30,0,0,0,47,1.48,-0.51,0.66,15,464,-24,-52,728,521,"C"
11627,1,1322832881,480338,3,1,557,127,-41.6,162,18,0.11,0.11,-0.16,50,45,-161,169,605,-306,-13.2,-26.3,-47.8,8,-0.85,-0.37,0.67,-1,-73,-12,601,56,345,53.21224635,-28.3101417,-95.30778669,18,0.21,-0.08,-0.34,-49,89,-143,-570,259,37,0,0,0,47,1.49,-0.79,0.61,-18,464,-25,-83,743,520,"C"
11628,1,1322832881,516366,3,1,557,127,-41.6,162,18,0.13,0.11,-0.16,48,43,-160,165,602,-299,-14,-26.6,-46.5,8,-0.77,-0.39,0.62,18,-76,-2,628,45,334,54.51614011,-25.9259443,-95.39490091,18,0.16,-0.05,-0.3,-44,89,-140,-561,260,45,0,0,0,48,1.45,-0.92,0.56,-24,467,-25,-88,746,527,"C"
11630,1,1322832881,676322,3,1,557,127,-41.7,162,18,0.11,0.11,-0.16,45,47,-161,164,604,-312,-17.8,-30.7,-39.3,11,-0.37,-0.42,0.82,63,-80,-17,665,36,284,46.57715563,-34.9521342,-97.06338349,18,0.19,-0.14,-0.15,-61,80,-147,-566,248,37,0,0,0,48,1.33,-1.28,0.02,-50,466,-46,-282,793,567,"C"
11631,1,1322832881,704412,3,1,557,127,-41.6,162,18,0.1,0.11,-0.18,47,45,-160,164,606,-309,-18.5,-32,-37.3,12,-0.31,-0.42,0.79,74,-84,-18,679,22,265,37.99087295,-24.78519151,-111.002739,18,0.24,-0.27,-0.2,-43,65,-157,-573,237,47,0,0,0,47,1.3,-1.48,0.02,-44,461,-45,-331,802,584,"C"
11633,1,1322832881,716345,3,1,557,127,-41.6,162,18,0.08,0.11,-0.2,49,46,-161,167,607,-304,-19.1,-33.1,-35.7,11,-0.19,-0.42,0.69,71,-85,-12,683,27,243,39.71165615,-27.72458542,-107.7179309,17,0.27,-0.08,-0.33,-46,65,-148,-578,229,36,0,0,0,46,1.24,-1.54,0.11,-73,445,-45,-380,795,599,"C"
